Name,Value,,,,,,,,,,,,,,,
0,16,Variable Event,After_Reward_Timer,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Blank_Touch_Counter,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Centre_Touches_during_ITI,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Correct_Grid_Position,,0,1,Value,2,,,,,,,,
0,16,Variable Event,Correct_Image,,0,1,Value,2,,,,,,,,
0,16,Variable Event,Correction_Trial,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Correction_Trial_Correct_Rejections,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Correction_Trial_Mistakes,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Current_Image,,0,1,Value,1,,,,,,,,
0,16,Variable Event,Current_ITI,,0,1,Value,5,,,,,,,,
0,16,Variable Event,Feeder_Pulse_Time,,0,1,Value,280,,,,,,,,
0,16,Variable Event,First_Trial,,0,1,Value,1,,,,,,,,
0,16,Variable Event,Houselight_Normally_On,,0,1,Value,0,,,,,,,,
0,16,Variable Event,ITI_Timer,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Left_Touches_during_ITI,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Limited_Hold,,0,1,Value,2.5,,,,,,,,
0,16,Variable Event,Limited_Hold_Timer,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Max_no_of_rewards,,0,1,Value,100,,,,,,,,
0,16,Variable Event,No_of_correct_rejections,,0,1,Value,0,,,,,,,,
0,16,Variable Event,No_of_hits,,0,1,Value,0,,,,,,,,
0,16,Variable Event,No_of_Misses,,0,1,Value,0,,,,,,,,
0,16,Variable Event,No_of_Mistakes,,0,1,Value,0,,,,,,,,
0,16,Variable Event,No_of_rewards_given,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Right_touches_during_ITI,,0,1,Value,0,,,,,,,,
0,16,Variable Event,stimulus_duration,,0,1,Value,2,,,,,,,,
0,16,Variable Event,stimulus_duration_timer,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Time_Out_Duration,,0,1,Value,5,,,,,,,,
0,16,Variable Event,Time_Out_Timer,,0,1,Value,0,,,,,,,,
0,16,Variable Event,Tone_Duration,,0,1,Value,1000,,,,,,,,
0,37,Image List Definition,Background,,0,1,Bussey Mouse Operant Mode 3 x 1 x low,4,,,,,,,,
0,36,List Array - Write,Background,,0,1,Image 1,1,,,,,,,,
0,17,List Change - Set,Background,,0,2,Index,1,Value,1,,,,,,
0,22,List Array - Write,Corr_Trial_Image_Selection,,0,5,Item #1,1,Item #2,1,Item #3,3,Item #4,3,Item #5,4
0,22,List Array - Write,Corr_Trial_Image_Selection,,0,3,Item #6,4,Item #7,5,Item #8,5,,,,
0,17,List Change - Set,Corr_Trial_Image_Selection,,0,2,Index,7,Value,5,,,,,,
0,37,Image List Definition,Frame,,0,1,Bussey Mouse Operant Mode 3 x 1 x low,4,,,,,,,,
0,36,List Array - Write,Frame,,0,1,Image 1,1,,,,,,,,
0,17,List Change - Set,Frame,,0,2,Index,1,Value,1,,,,,,
0,22,List Array - Write,Image_Selection,,0,5,Item #1,1,Item #2,1,Item #3,2,Item #4,2,Item #5,2
0,22,List Array - Write,Image_Selection,,0,5,Item #6,2,Item #7,3,Item #8,3,Item #9,4,Item #10,4
0,22,List Array - Write,Image_Selection,,0,2,Item #11,5,Item #12,5,,,,,,
0,17,List Change - Set,Image_Selection,,0,2,Index,9,Value,4,,,,,,
0,37,Image List Definition,Images,,0,1,Bussey Mouse Operant Mode 3 x 1 x low,4,,,,,,,,
0,36,List Array - Write,Images,,0,5,Image 1,1,Image 2,2,Image 3,3,Image 4,4,Image 5,5
0,36,List Array - Write,Images,,0,2,Image 6,6,Image 7,7,,,,,,
0,17,List Change - Set,Images,,0,2,Index,1,Value,1,,,,,,
0,22,List Array - Write,ITIs,,0,1,Item #1,5,,,,,,,,
0,17,List Change - Set,ITIs,,0,2,Index,1,Value,5,,,,,,
0,0,Schedule Startup Event,(SYSTEM),,0,0,,,,,,,,,,
0,1,Condition Event,Adjust Sound Level 2,,0,0,,,,,,,,,,
0,3,Output On Event,Sound #2,,0,0,,,,,,,,,,
0,29,Timer Event,_Schedule_Timer,,0,1,Value,0,,,,,,,,
0,21,Group Change Event,Group Change,,0,1,New Group,1,,,,,,,,
0.005,1,Condition Event,Set Blank Images,,1,0,,,,,,,,,,
0.005,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Background,1,2,Position,1,Image 1,0,,,,,,
0.005,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Frame,1,2,Position,2,Image 1,0,,,,,,
0.005,32,Whisker - Display Image,Bussey Mouse Operant Mode 3 x 1 x low,Background,1,2,Position,3,Image 1,0,,,,,,
0.005,3,Output On Event,White_Noise_Off #1,,1,0,,,,,,,,,,
