Name,Value,,,,,,,,,,,,,,,
14.496,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,4,LampOFF,1,,,,,,
14.497,1,Condition Event,TO Response Unpunished,,5,0,,,,,,,,,,
14.965,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,4,LampOFF,1,,,,,,
15.028,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,4,LampOFF,1,,,,,,
15.028,1,Condition Event,TO Response Unpunished,,5,0,,,,,,,,,,
15.173,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,4,LampOFF,1,,,,,,
15.909,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,4,LampOFF,1,,,,,,
15.91,1,Condition Event,TO Response Unpunished,,5,0,,,,,,,,,,
15.965,1,Condition Event,EndTimeOut HL Off,,5,0,,,,,,,,,,
15.965,4,Output Off Event,HouseLight #1,,5,0,,,,,,,,,,
15.965,16,Variable Event,TimeOut_Timer,,5,1,Value,5,,,,,,,,
15.965,16,Variable Event,TimeOut_Timer,,5,1,Value,0,,,,,,,,
15.965,29,Timer Event,ITI_Timer,,5,1,Value,0,,,,,,,,
15.965,21,Group Change Event,Group Change,,5,1,New Group,23,,,,,,,,
15.997,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,4,LampOFF,1,,,,,,
16.097,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,4,LampOFF,1,,,,,,
16.375,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,4,LampOFF,1,,,,,,
16.715,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,4,LampOFF,1,,,,,,
16.901,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,4,LampOFF,1,,,,,,
20.965,1,Condition Event,ITI End Following Incorrect,,23,0,,,,,,,,,,
20.965,3,Output On Event,TrayLight #1,,23,0,,,,,,,,,,
20.965,21,Group Change Event,Group Change,,23,1,New Group,13,,,,,,,,
22.755,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,13,2,Position,4,LampOFF,1,,,,,,
22.758,1,Condition Event,Unclassified Unpunished,,13,0,,,,,,,,,,
23.49,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,13,2,Position,4,LampOFF,1,,,,,,
28.822,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
31.657,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
31.916,38,Input Transition On Event,BIRBeam #1,,13,0,,,,,,,,,,
32.521,38,Input Transition On Event,Tray #1,,13,0,,,,,,,,,,
32.522,1,Condition Event,Tray Push following TO P,,13,0,,,,,,,,,,
32.522,4,Output Off Event,Sound #1,,13,0,,,,,,,,,,
32.522,4,Output Off Event,Sound #2,,13,0,,,,,,,,,,
32.522,4,Output Off Event,Sound #3,,13,0,,,,,,,,,,
32.522,7,Pulse Output Event,Sound_On #1,,13,1,Duration,0,,,,,,,,
32.522,16,Variable Event,Premature_Trial,,13,1,Value,0,,,,,,,,
32.522,21,Group Change Event,Group Change,,13,1,New Group,2,,,,,,,,
32.586,39,Input Transition Off Event,Tray #1,,2,0,,,,,,,,,,
32.587,1,Condition Event,TrayReleaseNoted,,2,0,,,,,,,,,,
32.587,4,Output Off Event,TrayLight #1,,2,0,,,,,,,,,,
32.587,29,Timer Event,Delay_Timer,,2,1,Value,0,,,,,,,,
32.587,16,Variable Event,Stimulus_Duration_Timer,,2,1,Value,0,,,,,,,,
32.587,16,Variable Event,Stimulus_Duration_Timer,,2,1,Value,0,,,,,,,,
32.587,21,Group Change Event,Group Change,,2,1,New Group,4,,,,,,,,
33.783,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
34.524,38,Input Transition On Event,BIRBeam #1,,4,0,,,,,,,,,,
35.552,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
36.278,38,Input Transition On Event,BIRBeam #1,,4,0,,,,,,,,,,
36.434,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
36.65,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
36.991,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
37.587,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
37.587,29,Timer Event,Stimulus_Duration_Timer,,4,1,Value,0,,,,,,,,
37.587,29,Timer Event,Limited_Hold_Timer,,4,1,Value,0,,,,,,,,
37.587,16,Variable Event,Location,,4,1,Value,5,,,,,,,,
37.587,32,Whisker - Display Image,Bussey Mouse Operant Mode 5 x 1 x low,v_Lamp,4,2,Position,5,LampON,0,,,,,,
37.587,21,Group Change Event,Group Change,,4,1,New Group,7,,,,,,,,
39.293,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,7,2,Position,5,LampON,0,,,,,,
39.295,1,Condition Event,Correct To 5,,7,0,,,,,,,,,,
39.295,16,Variable Event,Correct5,,7,1,Value,1,,,,,,,,
39.295,21,Group Change Event,Group Change,,7,1,New Group,8,,,,,,,,
39.297,1,Condition Event,Correct Response,,8,0,,,,,,,,,,
39.297,3,Output On Event,TrayLight #1,,8,0,,,,,,,,,,
39.297,7,Pulse Output Event,Feeder #1,,8,1,Duration,0.28,,,,,,,,
39.297,32,Whisker - Display Image,Bussey Mouse Operant Mode 5 x 1 x low,v_Lamp,8,2,Position,5,LampOFF,1,,,,,,
39.297,16,Variable Event,Correct_Response_Counter,,8,1,Value,1,,,,,,,,
39.297,16,Variable Event,AccuracySub,,8,1,Value,1,,,,,,,,
39.297,16,Variable Event,Limited_Hold_Timer,,8,1,Value,1.711,,,,,,,,
39.297,16,Variable Event,Limited_Hold_Timer,,8,1,Value,0,,,,,,,,
39.297,16,Variable Event,Accuracy,,8,1,Value,1,,,,,,,,
39.297,16,Variable Event,Accuracy,,8,1,Value,1,,,,,,,,
39.297,21,Group Change Event,Group Change,,8,1,New Group,14,,,,,,,,
39.299,1,Condition Event,Reset Sound Levels to Zero,,14,0,,,,,,,,,,
39.299,4,Output Off Event,Sound #1,,14,0,,,,,,,,,,
39.299,4,Output Off Event,Sound #2,,14,0,,,,,,,,,,
39.299,4,Output Off Event,Sound #3,,14,0,,,,,,,,,,
39.299,21,Group Change Event,Group Change,,14,1,New Group,15,,,,,,,,
39.3,1,Condition Event,Adjust Sound Level 2,,15,0,,,,,,,,,,
39.3,3,Output On Event,Sound #2,,15,0,,,,,,,,,,
39.3,1,Condition Event,NoTone Fall Through,,15,0,,,,,,,,,,
39.3,21,Group Change Event,Group Change,,15,1,New Group,16,,,,,,,,
39.3,1,Condition Event,Play Tone,,16,0,,,,,,,,,,
39.3,7,Pulse Output Event,Sound_On #1,,16,1,Duration,1,,,,,,,,
39.3,21,Group Change Event,Group Change,,16,1,New Group,11,,,,,,,,
39.449,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,11,2,Position,5,LampOFF,1,,,,,,
39.992,38,Input Transition On Event,FIRBeam #1,,11,0,,,,,,,,,,
40.265,39,Input Transition Off Event,FIRBeam #1,,11,0,,,,,,,,,,
40.501,38,Input Transition On Event,BIRBeam #1,,11,0,,,,,,,,,,
40.861,38,Input Transition On Event,Tray #1,,11,0,,,,,,,,,,
40.861,1,Condition Event,Reward collected,,11,0,,,,,,,,,,
40.861,4,Output Off Event,TrayLight #1,,11,0,,,,,,,,,,
40.861,16,Variable Event,_Trial_Counter,,11,1,Value,1,,,,,,,,
40.861,16,Variable Event,OmissionPercent,,11,1,Value,0,,,,,,,,
40.861,16,Variable Event,OmissionPercent,,11,1,Value,0,,,,,,,,
40.861,29,Timer Event,ITI_Timer,,11,1,Value,0,,,,,,,,
40.861,21,Group Change Event,Group Change,,11,1,New Group,17,,,,,,,,
44.678,39,Input Transition Off Event,Tray #1,,17,0,,,,,,,,,,
45.861,1,Condition Event,ITI End,,17,0,,,,,,,,,,
45.861,3,Output On Event,TrayLight #1,,17,0,,,,,,,,,,
45.861,21,Group Change Event,Group Change,,17,1,New Group,13,,,,,,,,
46.978,38,Input Transition On Event,Tray #1,,13,0,,,,,,,,,,
46.979,1,Condition Event,Tray Push following TO,,13,0,,,,,,,,,,
46.979,4,Output Off Event,Sound #1,,13,0,,,,,,,,,,
46.979,4,Output Off Event,Sound #2,,13,0,,,,,,,,,,
46.979,4,Output Off Event,Sound #3,,13,0,,,,,,,,,,
46.979,7,Pulse Output Event,Sound_On #1,,13,1,Duration,0,,,,,,,,
46.979,21,Group Change Event,Group Change,,13,1,New Group,3,,,,,,,,
47.133,39,Input Transition Off Event,Tray #1,,3,0,,,,,,,,,,
47.135,1,Condition Event,Start Delay,,3,0,,,,,,,,,,
47.135,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
47.135,29,Timer Event,Delay_Timer,,3,1,Value,0,,,,,,,,
47.135,16,Variable Event,Stimulus_Duration_Timer,,3,1,Value,9.548,,,,,,,,
47.135,16,Variable Event,Stimulus_Duration_Timer,,3,1,Value,0,,,,,,,,
47.135,19,List Change - Next Value,Grid_Location,,3,2,Index,7,Value,2,,,,,,
47.135,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
47.185,38,Input Transition On Event,Tray #1,,4,0,,,,,,,,,,
47.86,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
48.159,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
48.926,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
49.231,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
50.154,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,4,2,Position,5,LampOFF,1,,,,,,
50.155,1,Condition Event,Premature Punishment HL on,,4,0,,,,,,,,,,
50.155,3,Output On Event,HouseLight #1,,4,0,,,,,,,,,,
50.155,3,Output On Event,Sound #1,,4,0,,,,,,,,,,
50.155,3,Output On Event,Sound #2,,4,0,,,,,,,,,,
50.155,3,Output On Event,Sound #3,,4,0,,,,,,,,,,
50.155,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
50.155,29,Timer Event,TimeOut_Timer,,4,1,Value,0,,,,,,,,
50.155,16,Variable Event,Premature_Response_Counter,,4,1,Value,2,,,,,,,,
50.155,16,Variable Event,Premature_Trial,,4,1,Value,1,,,,,,,,
50.155,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
50.231,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
51.567,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
51.568,1,Condition Event,TO Response Unpunished,,5,0,,,,,,,,,,
51.918,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
53.507,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
54.534,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
54.916,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
55.155,1,Condition Event,EndTimeOut HL Off,,5,0,,,,,,,,,,
55.155,4,Output Off Event,HouseLight #1,,5,0,,,,,,,,,,
55.155,16,Variable Event,TimeOut_Timer,,5,1,Value,5,,,,,,,,
55.155,16,Variable Event,TimeOut_Timer,,5,1,Value,0,,,,,,,,
55.155,29,Timer Event,ITI_Timer,,5,1,Value,0,,,,,,,,
55.155,21,Group Change Event,Group Change,,5,1,New Group,23,,,,,,,,
56.079,38,Input Transition On Event,Tray #1,,23,0,,,,,,,,,,
56.347,39,Input Transition Off Event,Tray #1,,23,0,,,,,,,,,,
56.876,39,Input Transition Off Event,BIRBeam #1,,23,0,,,,,,,,,,
60.155,1,Condition Event,ITI End Following Incorrect,,23,0,,,,,,,,,,
60.155,3,Output On Event,TrayLight #1,,23,0,,,,,,,,,,
60.155,21,Group Change Event,Group Change,,23,1,New Group,13,,,,,,,,
60.88,38,Input Transition On Event,BIRBeam #1,,13,0,,,,,,,,,,
61.371,38,Input Transition On Event,Tray #1,,13,0,,,,,,,,,,
61.371,1,Condition Event,Tray Push following TO P,,13,0,,,,,,,,,,
61.371,4,Output Off Event,Sound #1,,13,0,,,,,,,,,,
61.371,4,Output Off Event,Sound #2,,13,0,,,,,,,,,,
61.371,4,Output Off Event,Sound #3,,13,0,,,,,,,,,,
61.371,7,Pulse Output Event,Sound_On #1,,13,1,Duration,0,,,,,,,,
61.371,16,Variable Event,Premature_Trial,,13,1,Value,0,,,,,,,,
61.371,21,Group Change Event,Group Change,,13,1,New Group,2,,,,,,,,
61.438,39,Input Transition Off Event,Tray #1,,2,0,,,,,,,,,,
61.439,1,Condition Event,TrayReleaseNoted,,2,0,,,,,,,,,,
61.439,4,Output Off Event,TrayLight #1,,2,0,,,,,,,,,,
61.439,29,Timer Event,Delay_Timer,,2,1,Value,0,,,,,,,,
61.439,16,Variable Event,Stimulus_Duration_Timer,,2,1,Value,0,,,,,,,,
61.439,16,Variable Event,Stimulus_Duration_Timer,,2,1,Value,0,,,,,,,,
61.439,21,Group Change Event,Group Change,,2,1,New Group,4,,,,,,,,
62.557,38,Input Transition On Event,Tray #1,,4,0,,,,,,,,,,
62.629,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
63.455,39,Input Transition Off Event,BIRBeam #1,,4,0,,,,,,,,,,
63.726,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
64.003,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
65.13,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
65.405,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
65.467,38,Input Transition On Event,FIRBeam #1,,4,0,,,,,,,,,,
65.559,39,Input Transition Off Event,FIRBeam #1,,4,0,,,,,,,,,,
65.973,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,4,2,Position,4,LampOFF,1,,,,,,
65.975,1,Condition Event,Premature Punishment HL on,,4,0,,,,,,,,,,
65.975,3,Output On Event,HouseLight #1,,4,0,,,,,,,,,,
65.975,3,Output On Event,Sound #1,,4,0,,,,,,,,,,
65.975,3,Output On Event,Sound #2,,4,0,,,,,,,,,,
65.975,3,Output On Event,Sound #3,,4,0,,,,,,,,,,
65.975,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
65.975,29,Timer Event,TimeOut_Timer,,4,1,Value,0,,,,,,,,
65.975,16,Variable Event,Premature_Response_Counter,,4,1,Value,3,,,,,,,,
