Name,Value,,,,,,,,,,,,,,,
56.19,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,,,,,,,
56.347,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,7,2,Position,5,LampOFF,1,,,,,,
56.349,1,Condition Event,Incorrect To 5,,7,0,,,,,,,,,,
56.349,16,Variable Event,Incorrect_to_5,,7,1,Value,1,,,,,,,,
56.349,21,Group Change Event,Group Change,,7,1,New Group,10,,,,,,,,
56.349,1,Condition Event,Incorrect Response HL on,,10,0,,,,,,,,,,
56.349,3,Output On Event,HouseLight #1,,10,0,,,,,,,,,,
56.349,3,Output On Event,Sound #1,,10,0,,,,,,,,,,
56.349,3,Output On Event,Sound #2,,10,0,,,,,,,,,,
56.349,3,Output On Event,Sound #3,,10,0,,,,,,,,,,
56.349,7,Pulse Output Event,Sound_On #1,,10,1,Duration,0,,,,,,,,
56.349,32,Whisker - Display Image,Bussey Mouse Operant Mode 5 x 1 x low,v_Lamp,10,2,Position,3,LampOFF,1,,,,,,
56.349,29,Timer Event,TimeOut_Timer,,10,1,Value,0,,,,,,,,
56.349,16,Variable Event,Incorrect_Response_Counter,,10,1,Value,1,,,,,,,,
56.349,16,Variable Event,AccuracySub,,10,1,Value,3,,,,,,,,
56.349,16,Variable Event,Limited_Hold_Timer,,10,1,Value,1.014,,,,,,,,
56.349,16,Variable Event,Limited_Hold_Timer,,10,1,Value,0,,,,,,,,
56.349,16,Variable Event,Accuracy,,10,1,Value,2,,,,,,,,
56.349,16,Variable Event,Accuracy,,10,1,Value,0.667,,,,,,,,
56.349,16,Variable Event,_Trial_Counter,,10,1,Value,3,,,,,,,,
56.349,16,Variable Event,OmissionPercent,,10,1,Value,0,,,,,,,,
56.349,16,Variable Event,OmissionPercent,,10,1,Value,0,,,,,,,,
56.349,21,Group Change Event,Group Change,,10,1,New Group,5,,,,,,,,
56.492,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
56.852,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
56.852,1,Condition Event,TO Response Unpunished,,5,0,,,,,,,,,,
56.945,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
57.198,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
57.199,1,Condition Event,TO Response Unpunished,,5,0,,,,,,,,,,
57.373,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,5,2,Position,5,LampOFF,1,,,,,,
57.641,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
57.959,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
58.152,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
58.643,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
58.908,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
58.996,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
61.26,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
61.349,1,Condition Event,EndTimeOut HL Off,,5,0,,,,,,,,,,
61.349,4,Output Off Event,HouseLight #1,,5,0,,,,,,,,,,
61.349,16,Variable Event,TimeOut_Timer,,5,1,Value,5,,,,,,,,
61.349,16,Variable Event,TimeOut_Timer,,5,1,Value,0,,,,,,,,
61.349,29,Timer Event,ITI_Timer,,5,1,Value,0,,,,,,,,
61.349,21,Group Change Event,Group Change,,5,1,New Group,23,,,,,,,,
61.865,39,Input Transition Off Event,BIRBeam #1,,23,0,,,,,,,,,,
63.676,38,Input Transition On Event,FIRBeam #1,,23,0,,,,,,,,,,
64.383,39,Input Transition Off Event,FIRBeam #1,,23,0,,,,,,,,,,
65.024,38,Input Transition On Event,FIRBeam #1,,23,0,,,,,,,,,,
65.544,30,Touch Down Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,2,LampOFF,1,,,,,,
65.544,31,Touch Up Event,Bussey Mouse Operant Mode 5 x 1 x low,,23,2,Position,2,LampOFF,1,,,,,,
66.062,39,Input Transition Off Event,FIRBeam #1,,23,0,,,,,,,,,,
66.349,1,Condition Event,ITI End Following Incorrect,,23,0,,,,,,,,,,
